交絡,jiāo luò,,"“is interlaced, intertwined”","Cf. 絞絡 (jiǎo luò), 寶交露幔 (bǎo jiāo lù màn), 珠交露幔 (zhū jiāo lù màn)"
五陰魔,wǔ yìn mó,,“the Māra of the five aggregates”,
五衆,wǔ zhòng,,“the (five) aggregates (which constitute existence of beings)”,
五神通,wǔ shén tōng,,“the five supernatural penetrations (or powers)”,"Cf. 六神通 (liù shén tōng), 神通 (shén tōng)"
五濁惡世,wǔ zhuó è shì,,"“an evil world, stained with the five defilements; an evil period of the five defilements”",Cf. 濁惡世 (zhuó è shì)
五波羅蜜,wǔ bō luó mì,,"“the five pāramitās, the five supreme virtues leading to Buddhahood”","Cf. 波羅蜜 (bō luó mì), 六波羅蜜 (liù bō luó mì)"
五欲,wǔ yù,,“the five desires (arising from the objects of the five senses)”,
五情,wǔ qíng,,"“feelings, or passions stirred by the five senses”",
于,yú,,"a preposition, which shows that the following noun is the direct object of the verb.",Cf. 於 (yú)
二足尊,èr zú zūn,,“the most venerable one among two-legged beings”,"Cf. 兩足尊 (liǎng zú zūn), 兩足聖尊 (liǎng zú shèng zūn), 兩足之尊 (liǎng zú zhī zūn)"
事緣,shì yuán,,"“matter, affair, business”",Cf. 緣 (yuán)
了達,liǎo dá,,“understands thoroughly”,
乾闥婆,qián tà pó,QYS. gjän3 thât buâ,"a transliteration of Skt. gandharva (heavenly musicians, a kind of demigods)",Cf. 乾闥 (qián tà)
乾闥,qián tà,QYS. gjän3 thât,"a transliteration of Skt. gandharva (heavenly musicians, a kind of demigods)",Cf. 乾闥婆 (qián tà pó)
乾痟,gān xiāo,,“diabetes” (?),
九部法,jiǔ bù fǎ,,“the nine divisions of scriptures (distinguished according to their form or style)”,
乘,chéng,,→ 乘 (shèng),
乘,shèng,,"“Vehicle (i.e. teaching, wisdom)”","Cf. 辟支佛乘 (bì zhī fó shèng), 大乘 (dà shèng), 佛乘 (fó shèng), 三乘 (sān shèng), 聲聞乘 (shēng wén shèng), 小乘 (xiǎo shèng), 一乘 (yī shèng), 緣覺乘 (yuán jué shèng), 最上乘 (zuì shàng shèng)"
乏短,fá duǎn,,"“lacks, is wanting, is deficient”",
久故,jiǔ gù,,“old”,Cf. 朽故 (xiǔ gù)
久後,jiǔ hòu,,“in future”,
久已,jiǔ yǐ,,"“long since, long ago”",
乃至於,nǎi zhì yú,,"“as little as, even”",
乃往過去,nǎi wǎng guò qù,,"“long ago, in the past”",
乃往古世,nǎi wǎng gǔ shì,,"“in an age long ago, in the past”",
丹枕,dān zhěn,,“a vermilion pillow”,
中夜,zhōng yè,,"“midnight, the middle watch of the night”",
丘坑,qiū kēng,,“hills and pits”,Cf. 坑坎 (kēng kǎn)
世雄,shì xióng,,"“the hero of the world, i.e. a buddha”",
世間解,shì jiān jiě,,“one who understands the world” (one of the epithets of a buddha),
世間眼,shì jiān yǎn,,“the eyes of the world”,
世間相,shì jiān xiàng,,“characteristics (or phenomena) of the world”,
世間,shì jiān,,“the world; people in the world”,
世界,shì jiè,,“a world”,
世父,shì fù,,"“the father of the world, i.e. the Buddha”#",
世榮,shì róng,,“worldly prosperity”,
世尊,shì zūn,,“the world-honoured one” (one of the epithets of a buddha),
世世,shì shì,,“one existence after another”,
不退轉,bù tuì zhuǎn,,"“non-retrogressing, not turning back; (the state of bodhisattvas, who are firmly set on the path to enlightenment) without going back to a lower stage”",Cf. 不退 (bù tuì)
不退輪,bù tuì lún,,“the non-retrogressing Wheel (of the Dharma)”,Cf. 不退法輪 (bù tuì fǎ lún)
不退法輪,bù tuì fǎ lún,,“the non-retrogressing Wheel of the Dharma”,Cf. 不退輪 (bù tuì lún)
不退智,bù tuì zhì,,“the wisdom ( which proceeds to the enlightenment) without regression”,
不退地,bù tuì dì,,"“the state (of bodhisattvas, who are firmly set on the path to enlightenment) without going back to a lower stage”","Cf. 不退 (bù tuì), 阿惟越致地 (ā wéi yuè zhì dì)"
不退,bù tuì,,"“non-retrogressing, not turning back; (the state of bodhisattvas, who are firmly set on the path to enlightenment) without going back to a lower stage”","Cf. 阿鞞跋致 (ā pí bá zhì), 阿惟越致 (ā wéi yuè zhì), 不退地 (bù tuì dì), 不退法輪 (bù tuì fǎ lún), 不退輪 (bù tuì lún), 不退轉 (bù tuì zhuǎn)"
不輕,bù qīng,,name of a bodhisattva,Cf. 常不輕 (cháng bù qīng)
不男,bù nán,,“impotent”,
不思議,bù sī yì,,“inconceivable”,"Cf. 不可思議 (bù kě sī yì), 思議 (sī yì)"
不善根,bù shàn gēn,,“roots of demerit”,Cf. 善根 (shàn gēn)
不可思議,bù kě sī yì,,“inconceivable; an inconceivable number of”,"Cf. 不思議 (bù sī yì), 思議 (sī yì)"
不可,bù kě,,“not good”#,
不共,bù gòng,,name of a samādhi,
不休息,bù xiū xī,,name of a bodhisattva,
下劣,xià liè,,"“inferior, vile, mean”",
上首,shàng shǒu,,"“foremost, chief”",
上饌,shàng zhuàn,,"“superior foods, delicious foods”",Cf. 餚饌 (yáo zhuàn)
上行意,shàng xíng yì,,name of a bodhisattva,Cf. 上行 (shàng xíng)
上行,shàng xíng,,name of a bodhisattva,Cf. 上行意 (shàng xíng yì)
上法,shàng fǎ,,“the supreme Dharma”#,
上妙,shàng miào,,"“excellent, superior, subtle”",Cf. 好上妙 (hǎo shàng miào)
上味,shàng wèi,,"“excellent flavour, superb taste”",
三藐三佛陀,sān miǎo sān fó tuó,QYS. sâm måk[mjiäu4] sâm bjuət dâ,"a transliteration of Skt. samyaksambuddha (“a perfectly enlightened one, a Buddha”[BHSD])",
三藏,sān zàng,,"“the three stores, the three divisions of the Buddhist scriptures” (a translation of Skt. tripiṭaka)",
三苦,sān kǔ,,"“the three kinds of suffering, viz., (1) suffering which results from torment; (2) suffering which results from the impermanence of phenomena; (3) suffering which is caused by alteration of pleasing conditions”",
三界,sān jiè,,“the triple universe”,Cf. 三世界 (sān shì jiè)
三毒,sān dú,,"“the three poisons (i.e. greed, anger and ignorance)”",
三昧,sān mèi,QYS. sâm muậi-,"“samādhi, concentration”",
三明,sān míng,,“the three transcendental kinds of wisdom”,
三惡道,sān è dào,,“the three evil states of existence (of sentient beings)”,"Cf. 惡道 (è dào), 四惡道 (sì è dào)"
三寶,sān bǎo,,"“the three treasures in Buddhism, namely the Buddha, the Dharma, and the Sangha”",
三千界,sān qiān jiè,,"“a world system consisting of a triple-thousand (great one thousand) worlds, i.e. trichiliocosm, the whole universe”","Cf. 三千大千世界 (sān qiān dà qiān shì jiè), 三千世界 (sān qiān shì jiè) etc."
三千大千界,sān qiān dà qiān jiè,,"“a world system consisting of a triple-thousand great one-thousand worlds, i.e. trichiliocosm, the whole universe”","Cf. 大千界 (dà qiān jiè), 三千大千世界 (sān qiān dà qiān shì jiè) etc."
三千大千土,sān qiān dà qiān tǔ,,"“a world system consisting of a triple-thousand great one-thousand worlds, i.e. trichiliocosm, the whole universe”","Cf. 三千大千國土 (sān qiān dà qiān guó tǔ), 三千大千世界 (sān qiān dà qiān shì jiè), 三千大千界 (sān qiān dà qiān jiè), 三千界 (sān qiān jiè), 三千世界 (sān qiān shì jiè)"
三千大千國土,sān qiān dà qiān guó tǔ,,"“a world system consisting of a triple-thousand great one-thousand worlds, i.e. trichiliocosm, the whole universe”",Cf. 三千大千世界 (sān qiān dà qiān shì jiè) etc.
三千大千世界,sān qiān dà qiān shì jiè,,"“a world system consisting of a triple-thousand great one-thousand worlds, i.e. trichiliocosm, the whole universe”","Cf. 大千界 (dà qiān jiè), 三千大千國土 (sān qiān dà qiān guó tǔ), 三千大千界 (sān qiān dà qiān jiè), 三千大千土 (sān qiān dà qiān tǔ), 三千界 (sān qiān jiè), 三千世界 (sān qiān shì jiè)"
三千大千七寶世界,sān qiān dà qiān qī bǎo shì jiè,,“the universe consisting of a triple-thousand great one-thousand seven-jewelled worlds”,Cf. 三千大千世界 (sān qiān dà qiān shì jiè)
三千世界,sān qiān shì jiè,,"“a world system consisting of a triple-thousand (great one thousand) worlds, i.e. trichiliocosm, the whole universe”","Cf. 三千大千世界 (sān qiān dà qiān shì jiè), 三千界 (sān qiān jiè) etc."
三十二相,sān shí èr xiàng,,“the thirty-two characteristic marks (of a buddha)”,Cf. 三十二 (sān shí èr)
三十二,sān shí èr,,“the thirty-two (characteristic marks of a buddha)”,Cf. 三十二相 (sān shí èr xiàng)
三十三天,sān shí sān tiān,,“the Heaven of the Thirty-three (Gods)” (Skt. Trā̌yastriṃśa),Cf. 忉利 (dāo lì)
三十七品助道法,sān shí qī pǐn zhù dào fǎ,,“the Dharma in thirty-seven parts (or stages) which is an aid in (attaining) enlightenment”,
三乘法,sān shèng fǎ,,“the teachings of the three Vehicles”,
三乘教,sān shèng jiào,,“the teachings of the three Vehicles”,
三乘,sān shèng,,"“the three Vehicles, the three kinds of teachings”",
三世界,sān shì jiè,,“the triple universe”,Cf. 三界 (sān jiè)
三世,sān shì,,"“the three periods, i.e. the past, present and future”",
七寶鉢,qī bǎo bō,,“a pātra (alms bowl) made of the seven jewels”,
七寶臺,qī bǎo tái,,“a high building made of the seven jewels”,
七寶妙塔,qī bǎo miào tǎ,,“a wonderful stūpa (of a buddha) made of the seven jewels”,Cf. 七寶塔 (qī bǎo tǎ)
七寶塔,qī bǎo tǎ,,“a stūpa (of a buddha) made of the seven jewels”,Cf. 七寶妙塔 (qī bǎo miào tǎ)
七寶,qī bǎo,, (1) “the seven kinds of jewels”,"Cf. 七寶塔 (qī bǎo tǎ), 七寶妙塔 (qī bǎo miào tǎ), 三千大千七寶世界 (sān qiān dà qiān qī bǎo shì jiè)"
七寶,qī bǎo,," (2) “the seven treasures (which belong to the empire of a king)” (they are: the wheel, the elephant, the horse, the gem, the woman, the treasurer, and the adviser {??}",
一念,yī niàn,,"“in an instant (as short as raising) but one single thought, in a single thought-moment, in an instant”",
一心,yī xīn,,"“concentration of the mind; meditates on, contemplates”",
一切衆生喜(or 憙)見,yī qiè zhòng shēng xǐ jiàn,,“name of a buddha”,
一切種智,yī qiè zhǒng zhì,,"“the wisdom embracing all modes, i.e. the wisdom of a buddha”",Cf. 一切智 (yī qiè zhì)
一切淨功德莊嚴,yī qiè jìng gōng dé zhuāng yán,,name of a samādhi,
一切智地,yī qiè zhì dì,,"“the stage of omniscience, the stage of the wisdom of a buddha”",Cf. 一切智 (yī qiè zhì)
一切智,yī qiè zhì,,"“omniscience; the knowledge of everything, i.e. the wisdom of a buddha”","Cf. 一切智地 (yī qiè zhì dì), 一切種智 (yī qiè zhǒng zhì)"
一乘道,yī shèng dào,,“the one and sole Vehicle and Path”,
一乘法,yī shèng fǎ,,“the Dharma of the one Vehicle”,
一乘,yī shèng,,"“the one and sole Vehicle (i.e. teaching, wisdom)”",
龍神,lóng shén,,“dragons and spirits”,
龍宮,lóng gōng,,“dragon-palace”,
魔王,mó wáng,,“the King Māra”,
頗,pō,,"adverb, used in a question for emphasis",
頂禮,dǐng lǐ,,“bows one’s head; worships with one’s head touching the feet of the one revered”,
難行,nán xíng,,“hard practices”,Cf. 苦行 (kǔ xíng)
雜華,zá huā,,“assorted flowers”,
陀羅尼,tuó luó ní,QYS. dâ lâ ṇi[niei-],a transliteration of Skt. dhāraṇī (“magic formula”),
阿私,ā sī,QYS. ʔâ si,name of a sage,
開闡,kāi chǎn,,"“expounds, elucidates, clarifies”",
金剛山,jīn gāng shān,,“a mountain made of diamond” or “Mount Diamond”,
釋然,shì rán,,"“smoothly, freely”",
邊方,biān fāng,,"“bound, limit” or “limits and directions”",
道力,dào lì,,→ 神通道力 (shén tōng dào lì),
退轉,tuì zhuǎn,,"“retrogresses, turns back, goes back to a lower stage”",Cf. 不退轉 (bù tuì zhuǎn)
辯才,biàn cái,,“eloquence”,
辟支佛,bì zhī fó,QYS. pjiäk4 tśje bjuət,a transliteration of BHS. pratyekabodhi (“the enlightenment of a pratyekabuddha”),
走使,zǒu shǐ,,"“service, waiting upon”",
變成,biàn chéng,,“transforms into”,
證知,zhèng zhī,,"“testifies, proves, witnesses, attests”",
諸有,zhū yǒu,,“all” (or “all kinds of existences” in the sentence cited below) (?),
諸度,zhū dù,,→ 度 (dù),
解悟,jiě wù,,"“understands, realises”",
行業,xíng yè,,"“deed, achievement”",
蚖蛇,wán shé,,"“large, venomous snakes, vipers”",
葉,yè,,“a petal”,
菩提道,pú tí dào,,“enlightenment”,
菩提心,pú tí xīn,,“thought of enlightenment”,
菩提,pú tí,QYS. buo diei,a transliteration of Skt. bodhi (“enlightenment”),Cf. 無上菩提 (wú shàng pú tí)
苦行,kǔ xíng,,"“religious austerity, difficult practices”",Cf. 難行 (nán xíng)
給侍,jǐ shì,,"“serves, waits upon”",
精勤,jīng qín,,“practises intensively”,
福聚海,fú jù hǎi,,“ocean of accumulated merits”,
神通道力,shén tōng dào lì,,"“power of supernatural penetrations, (acquired through the practice) of the (Buddha-)Path”",
生疑,shēng yí,,“conceives doubts”,
爲於,wèi yú,,"“because of, for the sake of”",
無生忍,wú shēng rěn,,“the acceptance of (the principle of) non-arising (dharmas)”,
無垢,wú gòu,,name of a buddha-world,
無上菩提,wú shàng pú tí,,“the unexcelled enlightenment”,
火坑,huǒ kēng,,“a fire-pit”,
滿足,mǎn zú,,"“accomplishes fully, completes”#",
淨聖,jìng shèng,,“a pure sage”,
海潮音,hǎi cháo yīn,,“voice like the ocean tide”,
法雨,fǎ yǔ,,“the rain of the Dharma”,
法身,fǎ shēn,,“the Dharma-body”,
法器,fǎ qì,,"“a vessel for the Dharma, someone who is capable of receiving the teachings of the Buddha”",
毒龍,dú lóng,,“a poisonous dragon”,
段段,duàn duàn,,“in pieces”,
死厄,sǐ è,,“misery of death”,
欲,yù,,“is about to”,
梵音,fàn yīn,,"“Brahmā’s voice, heavenly sound, a beautiful and deep voice”",
梵天王,fàn tiān wáng,,“the King of the Brahmā heaven”,
根,gēn,,“faculty of sense-organ”,Cf. 利根 (lì gēn)
枷鎖,jiā suǒ,,“a pillory and chains”,
杻械,chǒu xiè,,“manacles and fetters”,
智積,zhì jī,,name of a bodhisattva,
於時,yú shí,,"“at that time, then”",
於,yú,,"a preposition, which shows that the following noun is the direct object of the verb.",
方所,fāng suǒ,,"“directions and places, quarters”",
提婆達多,tí pó dá duō,QYS. diei buâ dât tâ,a transliteration of Skt. Devadatta (name of a cousin of the Buddha and hostile to him),
掣電,chè diàn,,“lightning flashes”,
捐捨,juān shě,,“abandons”,
懸曠,xuán kuàng,,"“far-stretching, extensive”",
應時,yīng shí,,“at once; at that moment”,
懈惓,xiè juàn,,“feels tired (or exhausted); indolence”,
慧日,huì rì,,“the sun of wisdom”,
慈眼,cí yǎn,,“benevolent eyes”,
慈念,cí niàn,,“thinks (of someone) with compassion”,
悲體戒,bēi tǐ jiè,,"“the monastic prohibitions, whose essences are compassion”",
念念,niàn niàn,,"“think of (someone, something) from thought to thought”",
從於,cóng yú,,“from”,
弘誓,hóng shì,,“a great vow”,
度,dù,,"“crossing over” a translation of Skt. pāramitā (“perfection; supreme virtue, leading to Buddhahood”)",
床座,chuáng zuò,,“beds and seats; a seat”,
已畢,yǐ bì,,“after having completed (an action)”,
己身,jǐ shēn,,“oneself; one’s”,
尋聲,xún shēng,,“at the sound of”,
實相,shí xiàng,,“the true character of phenomena”,
宣説,xuān shuō,,"“proclaims, preaches”",
宣令,xuān lìng,,"“declares, announces”",
官處,guān chù,,“a civil office” or “court”,
宗奉,zōng fèng,,“respects”,
娑竭羅,suō jié luó,QYS. sâ gjɒt[gjät3] lâ,a transliteration of Sāgara (name of a dragon king),
始,shǐ,,"“only, just”",
妙音,miào yīn,,“a wonderful voice”#,
妙相,miào xiàng,,“a fine appearance”,
妙法,miào fǎ,,“a wonderful Dharma (or teachings)”,
妙智,miào zhì,,“subtle wisdom”,
天龍八部,tiān lóng bā bù,,"“the eight groups (of supermundane beings, such as) gods and dragons”",
天道,tiān dào,,name of a buddha-world,
天王,tiān wáng,,name of a buddha,
大智德,dà zhì dé,,“one who possesses great wisdom and virtue”,
四無所畏,sì wú suǒ wèi,,“the four kinds of fearlessness”,
四攝法,sì shè fǎ,,“the four methods of attracting (people)”,
囚禁,qiú jìn,,"“confines, constrains, imprisons”",
喜捨,xǐ shě,,“joy (= Skt. muditā) and indifference (= Skt. upekṣā)”#,
善知識,shàn zhī shí,,“a good friend”,
和雅,hé yǎ,,“gentle and refined”,
及以,jí yǐ,,"“and, as well as”",
却後,què hòu,,"“hereafter, in the future”",
十八不共,shí bā bù gòng,,“the eighteen kinds of uncommon merits of a buddha”,
化度,huà dù,,“instructs and saves”,
勝妙,shèng miào,,"“excellent, supremely wonderful”",
刹那,chà nà,QYS. tṣhat nâ-,"a transliteration of Skt. kṣaṇa (“instant, moment”)",
刹,chà,QYS. tṣhat,“a world” (a transliteration of Skt. kṣetra),
利根,lì gēn,,“sharp faculties; those of acute faculties”,
共相,gòng xiāng,,"“together, each other”",
六波羅蜜,liù bō luó mì,,"“the six pāramitās, the six kinds of practice, leading to Buddhahood”",
八十種好,bā shí zhǒng hǎo,,“the eighty beautiful features”,
信敬,xìn jìng,,“believes and reveres”,
仁讓,rén ràng,,“benevolent and modest”,
仁,rén,,“you” (used in addressing one’s equal [as regards to seniority] in this text),
五欲樂,wǔ yù lè,,“the five desires and pleasures (arising from the objects of the five senses)”,
中劫,zhōng jié,,“intermediate kalpa or aeon (period between major kalpas)”,
不退轉,bù tuì zhuǎn,,"“non-retrogressing, not turning back; (the state of bodhisattvas, who are firmly set on the path to enlightenment) without going back to a lower stage”",Cf. 退轉 (tuì zhuǎn)
不退地,bù tuì dì,,"“the state (of bodhisattvas, who are firmly set on the path to enlightenment) without going back to a lower stage”",
七珍,qī zhēn,,“the seven kinds of jewels”,
七寶妙塔,qī bǎo miào tǎ,,“a wonderful stūpa (of a buddha) made of the seven jewels”,
一乘法,yī shèng fǎ,,“the Dharma of the one Vehicle”,
